id,AssessTot,LotFront,NumFloors,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,YearBuilt,CommFAR,PopDensity,MedIncome,NumofHouses,EduRate,UnemployedRate,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
1176,252450,15,4,1420,1400,710,710,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1177,2454750,50,6,5500,27303,0,5500,0,0,0,0,1918,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1178,645486,37.5,5,7100,10000,0,0,0,7100,0,0,1912,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
1179,3973500,88.5,6,7000,42000,0,7000,0,0,0,0,1890,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1190,12532500,124.67,10,10088,42842,0,4300,0,5788,0,0,2008,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1198,1162393,58.25,6,7550,15050,3750,3800,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
1210,1139400,25,5,6900,4600,4600,2300,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1212,114390,19.92,3,975,1944,0,975,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1218,103838,22.6,4,0,6000,0,0,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
1222,2811600,67.08,5,5410,17134,0,4750,0,0,0,660,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1235,567450,18.75,5,7800,0,7800,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1236,107827,18.75,4,1200,5300,0,1200,0,0,0,0,1899,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1239,899550,20.08,6,8430,0,8430,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1242,622800,25,6,2100,13144,0,2100,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1243,641250,24.92,4,3760,2160,0,3760,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1245,801000,30.08,4,2999,3000,0,2999,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1246,2684701,82.25,5,6059,11076,0,4099,0,0,0,1960,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1248,5617716,75.67,8.5,38213,0,29250,8963,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1256,986592,33.25,6,1380,15188,0,1380,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1258,269816,21.17,6,1200,8014,0,1200,0,0,0,0,1901,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1259,892960,49.75,6,7000,17700,0,3500,0,3500,0,0,1921,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1262,3897234,50,6,9500,26100,4500,5000,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1263,11017350,75.25,11,24000,65724,18000,6000,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1280,371293,25,6,2000,10200,0,2000,0,0,0,0,1921,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1286,281218,25,5,1500,8050,0,1500,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
1287,621450,39.58,3,6093,0,6093,0,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
1288,443906,64.92,6,0,10916,0,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
1290,243990,25,4,0,5235,0,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,1
1291,6547950,74.33,10,11261,9999,0,11261,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1292,6154650,65.75,10,11026,26986,0,7413,0,0,0,3613,1921,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1301,2811600,108.92,3,23300,0,23300,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
1304,2661750,43,8,26297,8760,21917,4380,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1305,355950,16.08,4,2350,0,1710,640,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1306,423900,18.75,3,3393,0,0,0,0,0,0,3393,1960,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,GV & Soho,7
1323,487350,18.75,2,2738,0,0,0,0,2738,0,0,1960,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1324,461263,18.83,4,2700,8100,0,2700,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1328,135751950,175.08,26,1092665,0,1089915,2750,0,0,0,0,1913,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1333,724999,37.67,5,5600,14000,5600,0,0,0,0,0,1921,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1334,887400,24.92,5,12500,0,0,0,0,0,0,12500,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1337,345114,25.25,5,1658,6634,0,1658,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1338,432900,25,3,2438,2438,0,2438,0,0,0,0,1938,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1341,156000,21.5,5,1400,5700,0,1400,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1342,283420,21.58,5,1122,4488,0,1122,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1347,550650,23.67,5,2000,8740,0,2000,0,0,0,0,1985,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1352,1754100,47.42,5,18300,0,0,3660,0,14640,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1353,13021638,5.67,15,10448,73743,0,10448,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1354,618391,24.83,5,4059,7304,0,4059,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1355,494184,0.05,5,8218,6466,0,4109,0,0,0,4109,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1356,689328,39,5,4193,9999,0,0,0,0,0,4193,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1365,344962,24.92,5,3693,9587,0,0,0,0,0,3693,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1366,289178,25.17,5,2240,8960,0,2240,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1371,526050,25,2,2514,0,1254,1260,0,0,0,0,1954,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1372,1174662,25.42,5,3500,5238,0,1750,0,1750,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1380,1690000,49.42,7,4000,25158,0,4000,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1384,2245681,49.83,6,13493,17460,0,13493,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1385,364660,24.83,5,2000,0,0,2000,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1393,2554200,41,6,43300,0,35800,7500,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1395,2001150,27.58,5,24000,0,19000,5000,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1399,1447650,36,6,21582,0,21582,0,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1404,5525100,49,8,55400,0,49400,6000,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1405,1987650,83.83,6,22461,0,0,0,0,0,0,22461,1944,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1415,2217600,26.83,7,20475,0,16475,4000,0,0,0,0,1920,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1417,3945600,33.67,9,2900,0,0,2900,0,0,0,0,1915,5,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1420,2755800,53.17,6,26000,0,26000,0,0,0,0,0,1915,5,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,GV & Soho,5
1421,2844450,49.58,6,25000,0,0,5000,0,20000,0,0,1915,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1422,1240200,24.5,5,10000,0,0,4000,0,0,0,6000,1915,5,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1427,537750,24.08,4,4500,4400,0,0,0,0,0,4500,1915,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1428,375300,24,1,2250,0,0,0,2250,0,0,0,1915,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
1431,2333250,84.5,3,17600,0,0,0,0,8800,0,8800,1895,10,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
1432,3447900,62.83,14,56700,0,52000,2000,0,2700,0,0,1928,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,GV & Soho,6
1433,3804300,91,8,41000,0,41000,0,0,0,0,0,1915,10,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,GV & Soho,5
1441,44873595,246,14,236142,0,0,5900,0,0,0,230242,1985,10,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
1445,8225550,191.58,13,42502,56768,28867,13635,0,0,0,0,1991,10,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,GV & Soho,4
1446,221061,25,5,2000,7835,0,2000,0,0,0,0,1890,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1448,1708200,50,6,3500,17500,0,3500,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1454,428334,24.33,5,1000,5558,0,1000,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1457,530804,25.33,5,1503,5655,0,1503,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1469,646200,25.17,5,1850,7400,0,1850,0,0,0,0,1890,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1470,1073700,49.83,7,4750,25832,0,4750,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1473,3206250,124.42,5.5,41358,0,0,0,0,0,0,41358,1900,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
1481,2233800,50.42,6,16221,0,8561,7660,0,0,0,0,1951,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1482,940950,25,5,3560,4988,710,2850,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1485,809550,37.67,5,2038,9074,0,2038,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1486,1045350,38.58,6,3280,16400,0,3280,0,0,0,0,1905,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1488,829800,23.08,7,1500,10034,0,1500,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1489,636300,25,6,3300,9900,1100,2200,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1494,1612350,84,6,3120,14388,0,3120,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1497,2184300,48.08,6,3552,15313,0,3552,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1502,434700,25,5,1700,7891,0,1700,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1505,410400,25,4,4600,0,2000,2600,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1511,642150,51,4,13414,0,13414,0,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,GV & Soho,8
1513,691200,25.5,5,4900,7405,0,4900,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1514,975600,29.5,5,8975,0,8975,0,0,0,0,0,1890,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1529,685350,16.67,4,3000,1500,1000,2000,0,0,0,0,1915,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1532,21744465,0.57,8,72803,103451,0,19549,53254,0,0,0,1985,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,3
1535,1375200,74.42,7,6300,33050,0,5500,0,800,0,0,1890,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1538,1416600,50,6,5800,0,0,5800,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1544,5041350,50,5,28500,0,21287,7213,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1547,3297150,74.67,6,42000,0,36000,3000,0,3000,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1549,1223100,50,5,3950,15800,0,3950,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1550,3160800,99.83,9,46000,0,0,0,0,0,0,46000,1920,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1558,857700,20.83,5,7875,0,5000,1551,0,1324,0,0,1915,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1567,664650,24.83,5,1656,9498,0,1656,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1568,159283,25,5,2000,4446,0,2000,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
1575,1209150,25.33,5,1939,7758,0,1939,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1578,522900,25.17,4,3125,5816,0,3125,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1588,1404000,75.17,5,10800,0,0,0,0,0,0,10800,1900,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1590,695250,25.33,5,2000,8485,0,2000,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1591,620550,25,6,1800,9500,0,1800,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1593,193072,25,5,0,7675,0,0,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,2
1595,248950,42.75,4,2000,5434,0,2000,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1596,173763,25,5,1500,7485,0,1500,0,0,0,0,1900,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1598,741600,25,7,2500,11339,0,2500,0,0,0,0,1910,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1600,347015,25.08,5,1289,5156,0,1289,0,0,0,0,1920,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1601,871200,50.42,3,4440,0,0,0,0,0,0,4440,1947,6,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,GV & Soho,8
1614,154456,28.42,5,1000,4933,0,1000,0,0,0,0,1910,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1615,159283,24,5,1000,4560,0,1000,0,0,0,0,1900,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,GV & Soho,4
1622,578700,25.5,2,4656,0,0,4656,0,0,0,0,1915,5,50363,96667,13750,0.814,0.053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1623,6090300,37.92,6,42544,0,30144,12400,0,0,0,0,1915,5,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,GV & Soho,5
1625,2468700,37.67,5,7224,10836,0,0,0,0,0,7224,1907,5,50363,96667,13750,0.814,0.053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,GV & Soho,8
